"","file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id"
"506","M_F2_47x113_6",95.8511730769231,10.9775356992487,2978.80615384615,1422.8283117765,232.507384615385,68.6839638812477,90.4832307692307,26.1662888528653,40.2775615384615,10.5993272053624,2.31817307692308,0.696742243423448,-0.02,0.73,8.55555555555556,52,5191.94,5192,606.85,14173.75,1656.67,1236.71,60.28,277.24,487.13,2782.59,542.48,"M_F2_47x113_6-2"
"507","M_F2_47x113_6",62.1810212765957,13.561015954453,1776.89872340426,881.691052855416,175.302382978723,58.4712421912476,70.885914893617,21.2937001172012,30.6106468085106,8.06900263544416,2.36874468085106,0.674516041259764,0.01,0.66,7.44444444444444,47,7417.73,7418,996.41,14770.35,1984.08,1848.35,81,297.58,369.5,2896.83,729,"M_F2_47x113_6-22"
"508","M_F2_47x113_6",78.2968068181818,20.4800680297328,3432.92727272728,1709.48204566806,237.923754545455,74.465715219971,93.5297181818182,29.7496617676071,44.2404818181818,12.5107654935503,2.17122727272727,0.627626778460537,-0.09,0.74,10.8888888888889,88,5221.75,3007,276.18,12501.07,1148.06,634.77,10.8,127.95,768.13,2856.48,51.22,"M_F2_47x113_6-29"
"509","M_F2_47x113_6",59.5842986111111,11.5227435496156,1657.26,957.960259695174,169.731225,61.5865079809921,70.782225,24.8775967548289,28.32075,7.56074375811957,2.56592361111111,0.865465427796711,0.03,0.95,25.5555555555556,144,4976.23,672,26.28,47159.57,1845.37,2388.95,41.04,342.65,490,2854.49,328.04,"M_F2_47x113_6-3"
"510","M_F2_47x113_6",75.7396470588235,5.24461475208228,2212.04329411764,879.958986191684,194.446630588235,54.0474506347851,77.0907811764706,21.1433164541788,36.0070729411765,9.68117553255984,2.25197647058824,0.790350765656053,-0.01,0.67,10.6666666666667,85,2465.52,739,69.25,7028.98,658.97,275.61,8.74,49.98,327.56,1541.06,78.69,"M_F2_47x113_6-31"
"511","M_F2_47x113_6",85.0814198473283,19.6429997062779,2852.78290076336,1392.35284274358,219.238763358779,68.371188789763,86.1584427480917,25.650035686537,40.1506076335878,11.4039449619427,2.20282442748092,0.575824552351683,0.02,0.88,17.3333333333333,131,9022.1,8933,515.36,25430.88,1467.17,1425.26,15.08,179.85,759.12,2710.22,135.69,"M_F2_47x113_6-4"
"512","M_F2_47x113_6",71.0160147058824,10.4349297539528,2408.27294117647,1242.56101815644,201.679041176471,62.666172317505,80.9037529411765,25.1784951061237,36.1671352941176,9.55048535995297,2.31058823529412,0.70997824720291,-0.08,0.76,9.66666666666667,68,7219.47,6042,625.08,18013.67,1863.48,1887,132.11,240.14,357.27,2710.15,1101.12,"M_F2_47x113_6-41"
"513","M_F2_47x113_6",83.9109333333333,9.34308515670571,2249.856,875.902868438152,198.59376,49.2708239659058,78.15408,19.933392414393,35.97744,8.64444500659238,2.25066666666667,0.631171709816534,-0.01,0.75,6.66666666666667,45,5235.48,5235,785.32,10724.23,1608.63,1172.41,72.11,252.96,448.92,2637.91,648.99,"M_F2_47x113_6-55"
"514","M_F2_47x113_6",86.336870967742,23.3988704313142,2380.45935483871,1230.35028004383,195.422748387097,62.5074310690296,79.7797161290323,24.6707798920508,36.1636258064516,9.75331836664147,2.26210752688172,0.644996789044343,0.08,0.69,12.8888888888889,93,7546.32,7285,565.24,22049.83,1710.76,877.36,31.41,112.23,512.53,2683.58,94.22,"M_F2_47x113_6-63"
"515","M_F2_47x113_6",67.1694912280702,8.04905548168498,1694.34947368421,846.316374566064,161.569705263158,53.2631764746944,64.5305684210526,19.6791707831907,32.197452631579,8.60828556670228,2.08454385964912,0.72171279581917,-0.07,0.8,10.5555555555556,57,5059.49,4442,420.79,15623.53,1480.12,2107.27,94.46,359.63,509.24,2748.03,261.72,"M_F2_47x113_6-7"
"516","M_F2_47x113_6",76.301125,14.2631138267494,3802.464,1880.72686080836,248.718465,76.9083222603447,98.88183,29.1278051626798,45.761085,13.5542268197522,2.2379,0.684991039394409,0.03,0.48,10.1111111111111,80,6622.07,6622,654.93,16488.93,1630.77,1452.9,33,174.2,564.97,2896.75,297.03,"M_F2_47x113_6-74"
"517","M_F2_47x113_6",75.0936511627907,20.5962405791558,2647.45674418604,1947.03053616052,197.232362790698,97.2127484809159,78.302511627907,37.8494740031968,38.1651906976744,13.159973468634,2.01855813953488,0.604008014071935,0.03,1.16,7,43,3879.03,3879,554.15,9211.62,1315.95,1071.38,12.1,237.12,813.78,2498.06,108.92,"M_F2_47x113_6-80"
"518","M_F2_47x113_6",78.6458450704225,5.33807479112591,1596.81802816901,706.08612242947,172.245092957746,51.5523191660758,70.7101859154929,20.1982650236336,28.0914084507042,7.62551367730625,2.63680281690141,0.911765643756557,-0.06,0.6,10.3333333333333,71,6625.58,2835,274.31,12563.02,1215.78,1221.99,11.66,215.55,555.9,2165.37,104.95,"M_F2_47x113_6-85"
"519","M_F2_47x113_7",66.7074573643411,4.51473824512519,1815.60558139535,791.607396136876,167.141972093023,50.8585516527011,65.8762325581395,19.1013212491111,34.2128930232558,8.26519490552274,1.99300775193798,0.618179718206557,0.06,0.91,21.5555555555556,129,5050.73,5051,234.31,21120.26,979.81,2737.14,5.4,344.08,637.02,2891.14,48.6,"M_F2_47x113_7-1"
"520","M_F2_47x113_7",70.8677051282051,4.83405365940959,3227.04,1401.90835604659,241.278369230769,73.400181705703,97.6887692307692,32.0019712651122,40.6290461538462,9.0647042106124,2.43765384615385,0.710007532920036,0.12,0.68,10.3333333333333,78,6674.59,6641,642.68,8510.6,823.61,353.08,8.3,62.75,514.21,1991.33,74.73,"M_F2_47x113_7-10"
"521","M_F2_47x113_7",76.5946643835616,7.8065137958762,2518.14575342466,1456.94076425527,203.004419178082,75.7670621385612,80.6973780821918,30.8850654865187,37.5135041095891,10.6567667653411,2.19448630136986,0.718102924486373,-0.02,0.86,24.1111111111111,146,5620.98,5616,232.92,28079.39,1164.58,2888.79,0.47,308.33,655.55,2888.79,4.19,"M_F2_47x113_7-14"
"522","M_F2_47x113_7",70.7813783783784,3.78760174584229,2463.62594594595,890.583123095557,204.553021621622,49.5216343794183,79.8055054054054,19.3742346660018,38.8308162162162,10.5215811708331,2.17952702702703,0.745082348970611,0.13,0.92,18.1111111111111,148,2663.22,2663,147.05,10825.22,597.71,401.81,3.86,60.94,443.19,1968.87,34.72,"M_F2_47x113_7-18"
"523","M_F2_47x113_7",76.1696084337349,10.4661638162015,1725.70987951807,665.231489561512,168.094648192771,45.1950593067076,66.8293590361446,17.9422458933711,32.4217951807229,7.24196176934004,2.13573493975904,0.666540359265206,0.13,0.96,25.5555555555556,166,7440.82,5321,208.22,21765.05,851.68,1244.37,3.87,147.23,588.68,2799.83,34.85,"M_F2_47x113_7-2"
"524","M_F2_47x113_7",69.3218278688525,5.54294036105018,1405.41639344262,620.082025195342,142.991468852459,37.450345800403,57.0648098360655,14.0726621499516,30.731931147541,8.99599695610378,1.98704918032787,0.745924284953654,-0.08,1,20.6666666666667,122,4181.56,2844,137.61,11948.88,578.17,1754.67,3.05,173.12,394.16,2632.01,27.49,"M_F2_47x113_7-23"
"525","M_F2_47x113_7",74.4829594594595,10.3356518061808,2616.51891891892,934.931968972628,213.935594594595,53.3553349724971,86.0764378378378,21.8225719108707,38.0031567567568,7.80382098628932,2.31804054054054,0.669931757702071,0.01,0.39,9.44444444444444,74,8258.68,4937,522.79,12102.16,1281.41,1303.41,17.64,150.59,552.1,2534.21,158.75,"M_F2_47x113_7-36"
"526","M_F2_47x113_7",60.1076853146853,9.43305687867576,1685.16251748251,773.910033090127,159.267977622378,50.0234407286188,62.6998153846154,17.9421336122402,33.1426321678322,8.84223590249073,1.95506293706294,0.567046936686371,0.09,0.9,24.2222222222222,143,6375.64,5659,233.64,19296.4,796.64,825.97,2.45,141.34,587.44,2412.82,22.08,"M_F2_47x113_7-4"
"527","M_F2_47x113_7",76.2527246376812,8.8951448354509,1703.95826086957,734.765942226335,159.501286956522,45.9873990320811,63.6490956521739,18.3972565309776,33.3471130434783,8.2108911875328,1.98955072463768,0.665534096360648,-0.15,1.27,9.66666666666667,69,1881.25,1673,173.08,5710.75,590.77,413.78,9.77,79.12,417.47,1333.04,65.43,"M_F2_47x113_7-40"
"528","M_F2_47x113_7",76.7679519230769,4.73448918801729,2774.68615384615,951.020854038507,220.971530769231,52.5209284940277,86.0303076923077,21.2016355005136,40.3260576923077,7.95276209714126,2.17376923076923,0.54676496487161,0.05,0.76,12.6666666666667,104,2915.57,2916,230.18,10318.49,814.62,1643.51,2.18,162.12,469.16,2113.08,19.6,"M_F2_47x113_7-5"
"529","M_F2_47x113_7",68.0317846153846,9.43353540151489,1844.70646153846,980.854219909282,167.129003076923,51.5873084677871,65.8331446153846,19.6252745449429,34.3343630769231,10.9984858955047,2.04356923076923,0.769151398645586,0.09,0.76,7.77777777777778,65,4750.78,4652,598.09,6472.68,832.2,637.82,5.4,96.59,627.79,2870.2,48.6,"M_F2_47x113_7-58"
"530","M_F2_47x113_7",77.3302530120482,6.81429033193385,2107.95180722892,983.29582473279,189.814944578313,50.9121098536542,74.7880481927711,20.2500707456419,34.9063807228916,9.35757838361387,2.24767469879518,0.713812285026309,0.08,0.62,11.1111111111111,83,3874.99,3875,348.75,14283.4,1285.51,911.04,14.32,134.72,609.74,2305.74,128.85,"M_F2_47x113_7-6"
"531","M_F2_47x113_7",71.90772,10.4697875015763,2393.4528,1100.06158662296,199.750536,59.9383311132699,80.55936,24.7968709413762,36.324936,7.77059937660788,2.22358,0.598789700741659,-0.04,0.34,6.44444444444444,50,7935.01,7468,1158.85,10557.93,1638.3,863.74,124.75,118.69,247.45,2318.58,1122.79,"M_F2_47x113_7-64"
"532","M_F2_47x113_7",73.618023255814,8.58531594806025,1692.63627906977,734.339043004703,152.6796,42.3055674877095,59.3716186046512,15.452810657816,35.0635813953488,8.71432471495875,1.7433023255814,0.418505648530107,-0.04,1.19,6.22222222222222,43,2876.42,2819,453.03,3828.05,615.22,495.38,6.47,109.53,589.59,1956.11,58.19,"M_F2_47x113_7-65"
"533","M_F2_47x113_7",74.3322857142857,7.13068092833652,2027.31428571429,747.505418572882,181.973828571429,51.683468641215,70.4075142857143,19.4747933811209,36.0372857142857,8.09473756161979,2.0187380952381,0.629244652080487,-0.03,1.09,6.22222222222222,42,3689.33,2672,429.47,6448.55,1036.37,562.87,4.83,116.08,615.53,2690.61,43.47,"M_F2_47x113_7-66"
"534","M_F2_47x113_7",72.9178717948718,3.8685176827925,2069.61230769231,895.816122022881,186.410769230769,58.0536160350075,72.0717230769231,21.8775648886739,35.3949230769231,7.96997411718909,2.06638461538462,0.571931980469182,-0.34,0.98,6.11111111111111,39,2508.68,1418,231.99,5291.87,865.94,2490.77,4.87,404.17,481.18,2802.12,43.81,"M_F2_47x113_7-7"
"535","M_F2_47x113_7",69.957873015873,8.13690422325676,2069.89714285714,867.297412863343,189.192857142857,53.9556933176918,75.5761714285714,19.5650333427201,33.96,7.58829673914313,2.27169841269841,0.5727500055595,0.01,0.66,8.66666666666667,63,8018.73,8000,923.06,8791,1014.35,638.17,12.68,111.67,425.75,1936.7,114.15,"M_F2_47x113_7-8"
"536","M_F2_47x113_8",75.7726796116505,7.84721659551019,3773.24737864077,1490.93771718041,250.647920388349,65.2047258635085,97.4378621359224,26.1857500425881,47.8122291262136,11.5036438940917,2.08971359223301,0.552393082478816,-0.12,0.83,27.3333333333333,206,5316.5,90,3.29,26401.91,965.92,1817.75,6.26,184.88,580.48,2368.34,56.38,"M_F2_47x113_8-1"
"537","M_F2_47x113_8",76.6997229729729,8.17165405185157,3351.03567567568,1598.97426537989,248.555505405406,71.0615645679802,97.3529513513514,26.015223099846,42.2353702702703,11.9568782152057,2.37480405405405,0.611446402263187,0.06,0.67,18.4444444444444,148,5281.02,2648,143.59,19261.9,1044.32,1939.83,3.02,166.5,621.08,2455.65,27.17,"M_F2_47x113_8-10"
"538","M_F2_47x113_8",87.0206,18.4038914268655,3312.576,1538.52176990773,240.882807272727,75.7430062281853,94.0784072727273,28.63799403874,43.1242036363636,10.1532885333141,2.2422,0.717030486463803,-0.12,0.71,6.55555555555556,55,5531.99,4443,677.67,9412.15,1435.75,651.62,6.77,98.66,612.8,2061.92,60.93,"M_F2_47x113_8-105"
"539","M_F2_47x113_8",90.7337452830188,10.7690485055762,5675.74641509434,2243.03107597019,321.637041509434,85.3934260952266,117.146479245283,22.4943599698478,60.5281924528302,18.1100512912828,2.04041509433962,0.524529301336415,-0.03,0.68,13.1111111111111,106,6255.68,3474,264.96,11784.07,898.78,744.74,3,108.05,611.71,2560.39,27,"M_F2_47x113_8-11"
"540","M_F2_47x113_8",92.6626385542169,10.6457147299272,4253.84674698795,1383.06770873509,275.953727710843,58.6023455368424,107.363385542169,23.8156533379618,49.3429879518072,8.78606035743325,2.19087951807229,0.421330558993274,0.05,0.69,20.6666666666667,166,7352.08,6814,329.73,24513.23,1186.12,1285.65,6.29,147.78,670.95,2476.29,56.65,"M_F2_47x113_8-15"
"541","M_F2_47x113_8",72.7611351351351,5.41299204857499,2145.75567567567,916.979421937861,198.336745945946,51.5408014027788,79.314227027027,21.4465616516534,33.5152216216216,7.31788625812133,2.42333333333333,0.680465660523377,0.05,0.71,15.4444444444444,111,3992.94,2734,177.04,17835.86,1154.84,2802.97,8.21,270.56,697.03,2802.97,73.55,"M_F2_47x113_8-17"
"542","M_F2_47x113_8",75.1291772151899,8.9123294528358,2176.29569620253,1224.02709568497,186.490162025316,67.5690048287282,74.8323797468354,26.3779071386837,34.8911088607595,10.2196159556423,2.21006329113924,0.766535668994152,-0.17,0.82,11.4444444444444,79,6125.24,4254,371.67,10792.37,943.02,1389.32,7.45,186.91,522.44,2500.78,67.06,"M_F2_47x113_8-24"
"543","M_F2_47x113_8",86.81525,11.5049425872693,4136.55428571429,1970.67498792659,262.612221428571,84.3048583209268,100.094592857143,32.040100405789,49.3569642857143,14.6469646588627,2.061125,0.48760017385708,0.02,0.68,6.55555555555556,56,6356.92,6357,969.7,7342.06,1119.98,638.56,6.18,125.28,760.58,2873.52,55.6,"M_F2_47x113_8-28"
"544","M_F2_47x113_8",90.9492676056338,12.1224181024779,4008.47323943662,1172.05111590873,266.215056338028,51.9576029547789,104.850126760563,21.1207884865908,48.1006901408451,8.92578499622914,2.24607746478873,0.610893138429923,0,0.73,16.6666666666667,142,5832.25,4936,296.18,18845.11,1130.71,990.12,1.9,112.91,631.36,2216.58,17.11,"M_F2_47x113_8-3"
"545","M_F2_47x113_8",78.7456464646465,6.39508293146133,2665.04727272727,1239.82895510715,207.948327272727,65.4854391543551,80.4823636363636,25.4771123716052,40.3774909090909,9.23322997798414,2.00545454545455,0.533681367001163,-0.06,0.86,12.3333333333333,99,5776.63,5777,468.38,12944.7,1049.57,530.29,9,90.12,601.48,2318.55,81.03,"M_F2_47x113_8-32"
"546","M_F2_47x113_8",100.212672413793,2.53583457584831,5341.3075862069,875.790843578435,316.019731034483,35.9354266739965,125.380924137931,15.8588008514981,54.3504413793104,5.75029545184601,2.33634482758621,0.412132007114912,0.21,0.98,6.44444444444444,58,2373.56,2275,352.98,3996.15,620.09,216.23,11.11,47.96,431.67,1946.04,100.02,"M_F2_47x113_8-35"
"547","M_F2_47x113_8",85.075702970297,14.9520004805675,3473.79326732673,1245.7680538793,244.463132673267,55.5970512758242,96.6237504950495,23.3709798358803,44.5058376237624,8.58031366255164,2.19088118811881,0.443422874627115,-0.03,0.74,13.5555555555556,101,8744.6,8741,644.86,15341.17,1131.73,962.19,3.22,148.79,643.03,2575.27,28.99,"M_F2_47x113_8-4"
"548","M_F2_47x113_8",91.9748232323232,9.2350944217559,3806.70545454545,996.808811580849,262.433290909091,43.9294063056921,101.662745454545,16.9181612658082,47.3506909090909,8.68861915076404,2.20337878787879,0.488733588743434,-0.04,0.68,22.3333333333333,198,5863.21,1290,57.74,17503.52,783.74,693.46,7.23,65.58,454.17,2080.37,65.03,"M_F2_47x113_8-41"
"549","M_F2_47x113_8",85.2858684210526,8.52577135068298,2817.77684210527,1148.77904807347,216.327126315789,58.9674201517988,82.4000210526316,21.5899425843776,42.2316947368421,8.69104038397598,1.97782456140351,0.458886942052276,0.05,0.83,14.1111111111111,114,4274.1,2219,157.26,19381.72,1373.51,472.9,12.18,99.69,756.89,2368.09,109.6,"M_F2_47x113_8-42"
"550","M_F2_47x113_8",72.6840447761194,9.85906537526364,2660.08835820896,793.754412780093,225.404704477612,44.4144698742577,90.2705910447761,18.9961135830443,37.2324358208955,6.46635234190084,2.48459701492537,0.633767069812587,0.01,0.49,7.66666666666667,67,6392.2,6392,833.76,13381.32,1745.39,467.69,4.5,71,570.21,2313.85,40.53,"M_F2_47x113_8-49"
"551","M_F2_47x113_8",78.6203619047619,12.3969878210742,2593.85142857143,1936.49386690425,194.731148571429,80.2176565652685,76.9276285714286,30.1891793014019,38.5928742857143,14.3280884192238,2.05984285714286,0.610325577144035,0.15,0.88,27.3333333333333,210,7482.63,7472,273.37,17115.83,626.19,447.72,2.88,70.19,511.6,2280.66,25.95,"M_F2_47x113_8-5"
"552","M_F2_47x113_8",69.6438235294118,5.42347030859719,1660.40470588235,614.810418214763,168.410541176471,45.1468213604155,67.6950352941177,17.6936835297891,30.7933411764706,6.52502057882353,2.26798039215686,0.681983210649531,0.05,0.46,7.44444444444444,51,5509.92,5440,730.72,6021.17,808.81,916.79,12.45,123.97,332.72,1306.04,45.09,"M_F2_47x113_8-52"
"553","M_F2_47x113_8",76.8667096774194,4.01898562516895,1817.3264516129,789.269980767862,172.716387096774,51.1965263922078,69.3450580645161,20.050106403426,32.6078129032258,8.20736881531776,2.21243548387097,0.731472546260875,-0.07,0.95,7.11111111111111,62,1574.38,731,102.81,4202.47,590.97,182.58,5.4,45.06,405.83,1643.26,48.6,"M_F2_47x113_8-54"
"554","M_F2_47x113_8",81.2441567164179,6.24403665565876,4117.21791044776,1277.16904337955,270.391620895523,54.2687383156887,106.722134328358,22.8923637930019,48.2967940298507,9.04929716368381,2.25376865671642,0.531317314732942,0.14,0.93,15.4444444444444,134,2623.82,1820,117.87,11743.29,760.36,900.43,3,92.24,522.87,2701.28,27.02,"M_F2_47x113_8-59"
"555","M_F2_47x113_8",92.7246578947368,12.7407938575506,4280.38105263158,1381.60638133751,273.322421052632,53.316709747577,108.773692105263,22.0929235493709,49.1161263157895,9.63532198565517,2.259375,0.460712215879856,0.01,0.8,18.4444444444444,152,7567.87,7318,396.76,21873.02,1185.89,673.41,4.58,100.31,649.49,2733.5,41.2,"M_F2_47x113_8-6"
"556","M_F2_47x113_8",92.5217230769231,8.26998755753531,4620.73846153846,1120.50331678713,294.952818461539,44.6290232698423,116.60328,18.2928598453922,50.2731692307692,9.06765799235573,2.37780769230769,0.494216412066489,-0.09,0.79,14.7777777777778,130,5851.77,2505,169.53,15446.6,1045.26,917.13,3.73,97.18,606.49,2299.74,33.56,"M_F2_47x113_8-65"
"557","M_F2_47x113_8",90.4619193548387,9.81334864605999,3811.49419354839,1182.68743308847,257.549516129032,49.3363954265475,98.0068645161291,20.6284176267109,48.732735483871,6.78172317236476,2.01801612903226,0.368698308049468,-0.03,0.41,7.11111111111111,62,5712.65,5713,803.34,10928.21,1536.78,389.34,26.48,68.35,543.56,2208.2,238.31,"M_F2_47x113_8-70"
"558","M_F2_47x113_8",68.7037608695652,10.3285002521504,2918.53565217392,1423.19271468039,218.527082608696,65.5949146417141,86.8733217391304,24.6752629639698,40.6402826086956,12.0301533956094,2.20922826086957,0.552993176105203,-0.02,0.95,11.8888888888889,92,5174.94,4535,381.41,13259.94,1115.32,932.5,11.45,136.64,672.84,2797.49,103.02,"M_F2_47x113_8-74"
"559","M_F2_47x113_8",87.2761772151899,13.700549517109,3534.63493670886,1805.85465217845,248.441286075949,82.1518893901408,96.862329113924,26.3101362511463,43.8578430379747,13.2116980058824,2.25517721518987,0.466347695738223,0.06,0.52,10.5555555555556,79,8107.85,8100,767.33,19008.06,1800.76,2597.47,34.26,296.38,570.53,2597.47,308.37,"M_F2_47x113_8-79"
"560","M_F2_47x113_8",87.7258733031674,15.9435600145771,4326.76343891402,1718.05260669032,273.530329411765,73.3554231240156,104.02388959276,23.5524615209252,51.4789085972851,12.972733332612,2.07484615384615,0.462201809372716,-0.03,1.01,27.3333333333333,221,7112.31,5563,203.53,26655.06,975.19,1962.48,2.9,174.96,667.27,2523.19,26.11,"M_F2_47x113_8-8"
"561","M_F2_47x113_8",102.69509375,3.75839934316424,3754.35,989.768436076152,255.845475,47.6366594614495,101.6533125,20.3435414307407,46.4481,7.85464472348753,2.22434375,0.486774254998092,0.07,0.77,10.7777777777778,96,936.15,562,52.16,6328.68,587.2,161.9,11.33,31.57,270.23,1200.33,101.94,"M_F2_47x113_8-81"
"562","M_F2_47x113_8",82.430046875,5.81384732172316,2693.655,1074.20607280779,216.62926875,61.0434379232614,83.23239375,24.2120758801338,40.1230125,8.13123388765286,2.1055,0.597896073147929,-0.01,0.61,8.44444444444444,64,4972.57,538,63.77,10305.3,1220.36,739.81,8.54,141.32,512.61,2088.25,76.84,"M_F2_47x113_8-93"
"563","M_F2_47x113_8",100.088033333333,6.34974661970565,3063.744,1245.90508124354,228.13236,59.7152262867438,86.59044,24.671640183652,43.8453,8.02183247356228,1.98623333333333,0.460204610598176,-0.05,0.64,7.55555555555556,60,7084.95,7085,937.71,9236.78,1222.52,1478.78,7.21,183.87,482.82,2212.42,64.86,"M_F2_47x113_8-98"
"564","M_F2_47x113_9",66.1335285714286,11.4432022291914,2774.36571428571,1445.0134650226,222.685817142857,76.8590572906635,88.2171,29.9273215222402,38.1317914285714,10.4129217891234,2.36193571428571,0.752432202167875,-0.12,0.72,19.5555555555556,140,4640.1,1845,94.33,24270.71,1241.12,976.5,16.2,127.67,574.12,2437.76,72.9,"M_F2_47x113_9-1"
"565","M_F2_47x113_9",73.491798245614,6.47830195737821,1776.20210526316,1003.49941396906,168.287684210526,59.6532854601756,66.2607473684211,21.7429767371745,32.6010315789474,9.35116796133605,2.10478947368421,0.622449734597586,0.02,0.84,17.8888888888889,114,4127.34,3261,182.3,15483.14,865.52,1184.99,2.72,168.58,639.69,2666.23,24.51,"M_F2_47x113_9-10"
"566","M_F2_47x113_9",62.8414303797468,5.03219852214166,1931.20405063291,1250.09190566905,171.1476,57.8891873213483,68.5388506329114,20.9922666808388,33.5938784810127,12.9896147942103,2.19035443037975,0.761896016156567,0.12,1.01,13.1111111111111,79,1383.26,815,62.15,8261.8,630.14,1281.08,1,161.86,563.2,2882.43,9.04,"M_F2_47x113_9-100"
"567","M_F2_47x113_9",92.0118863636363,8.00869817315192,3202.29818181818,941.711316312508,249.486872727273,45.8884869138541,98.0016545454545,15.8198610051439,40.9560545454545,7.33192238510076,2.43588636363636,0.436226643456,-0.02,0.68,6.44444444444444,44,6492.44,5020,778.95,12033.02,1867.19,1596.97,107.61,288.69,373.89,2874.55,968.48,"M_F2_47x113_9-12"
"568","M_F2_47x113_9",86.3819625,9.46850505816787,4589.784,1225.87601138331,302.11704,54.3612213716089,117.72918,21.6862633655991,49.008645,8.00443239629208,2.442875,0.52919784950815,0.04,0.52,9.55555555555556,80,6082.61,5491,574.63,8803.08,921.25,905.1,9.6,102.73,453.67,2715.3,86.39,"M_F2_47x113_9-131"
"569","M_F2_47x113_9",70.5746,4.98487757257481,2464.992,1362.5254416966,200.54682,68.8680478931054,78.40602,28.3513155640523,37.94238,10.2093549917411,2.09658333333333,0.614612356587513,-0.07,0.84,8,60,2014.3,916,114.56,6311.7,788.96,794.84,0.96,113.33,589.05,2384.51,8.67,"M_F2_47x113_9-145"
"570","M_F2_47x113_9",83.9850392156863,13.011867115769,3270.49411764706,1347.77725102804,242.816188235294,74.0926862485675,93.2029411764706,27.9704753032563,42.9081882352941,9.04942601188931,2.16719607843137,0.516873176692614,0.05,0.68,6.88888888888889,51,3139.47,3105,450.71,8176.29,1186.88,1047.66,5.4,191.52,589.64,2357.23,48.6,"M_F2_47x113_9-146"
"571","M_F2_47x113_9",68.61425,2.2778427784648,1827.36,892.962269399,165.60495,58.3891154266258,67.444875,22.1942479831619,33.196725,8.4805640786523,2.07714583333333,0.625582587693122,0.08,0.67,7.33333333333333,48,5495.25,4745,647.04,8190.67,1116.91,1831.77,11.01,286.89,477.81,2355.14,99.12,"M_F2_47x113_9-149"
"572","M_F2_47x113_9",100.059540106952,11.9434466190543,3298.35465240642,1228.98400526319,247.862656684492,63.0145576737135,97.8583379679145,24.2046280907963,41.7625604278075,8.19661184683482,2.36656684491979,0.510379354560407,-0.01,0.68,26.2222222222222,187,8816.69,8774,334.62,41635.14,1587.78,2539.21,39.96,285.6,447.01,2285.28,359.68,"M_F2_47x113_9-2"
"573","M_F2_47x113_9",69.8811904761905,4.91312233429165,1627.40571428571,761.294856181809,158.102357142857,45.6679896380262,63.1902857142857,16.7907384209067,32.0825571428571,9.87305297776506,2.10602380952381,0.744313348578446,0.01,0.93,13.8888888888889,84,2038.03,1860,133.89,8117.47,584.46,542.47,4.59,101.52,396.06,1627.4,41.33,"M_F2_47x113_9-21"
"574","M_F2_47x113_9",67.0787464788733,4.42952500103666,1925.3814084507,925.354715390337,177.641898591549,61.5796756946583,70.2503492957747,22.6297749308603,33.666185915493,8.50278989369785,2.13271830985915,0.614956077016855,0.05,0.62,9.66666666666667,71,2818.44,1829,189.26,13325.84,1378.54,647.89,35.39,102.61,324.08,1933.57,226.87,"M_F2_47x113_9-24"
"575","M_F2_47x113_9",91.0986770833333,10.6584356643185,3958.47,924.146603434758,276.5660625,51.1972391938004,104.6466,17.3873346168865,47.9998125,7.763052707188,2.2245625,0.464128199451742,-0.03,0.4,11.1111111111111,96,8399.61,8400,755.96,14671.49,1320.43,525.85,4.52,65.78,481.24,2085.98,40.7,"M_F2_47x113_9-3"
"576","M_F2_47x113_9",73.1311677018634,12.0955877101094,2951.49913043478,1510.53548154346,228.930350310559,74.3542227891565,89.1762037267081,27.2636442679667,40.4885291925466,12.7659025865469,2.32977018633541,0.835208224400113,-0.03,0.77,22.1111111111111,161,7162.5,243,10.98,26895.29,1216.37,1132.8,3.05,162.14,763.56,2478.12,27.49,"M_F2_47x113_9-32"
"577","M_F2_47x113_9",79.4302931034482,11.7240846229425,2389.10896551724,973.49055077671,205.212103448276,53.7446141297472,79.8628344827586,20.7867924314687,37.2136344827586,9.33002251531763,2.22079310344828,0.61691097366256,-0.06,0.49,7.44444444444444,58,5870.45,5870,788.57,9905.83,1330.63,897.38,69.46,111.6,411.61,2448.63,625.12,"M_F2_47x113_9-38"
"578","M_F2_47x113_9",81.905847826087,13.4634800958201,2767.24173913043,1270.61679832886,226.950182608696,67.138664377612,91.1181913043479,26.1652147780006,37.1810347826087,9.85978713685964,2.52264492753623,0.714431260715788,0.01,0.77,18.2222222222222,138,3028.61,418,22.92,24463.62,1342.52,675.66,7.66,125.36,663.6,2286.2,68.93,"M_F2_47x113_9-4"
"579","M_F2_47x113_9",75.6754528301887,7.24384111229893,2539.67094339623,1091.94016062142,212.118928301887,58.8858174311437,85.5492452830189,24.0972469064778,36.637879245283,8.48853875277987,2.38418867924528,0.710744573198357,-0.05,0.33,6.11111111111111,53,5322.95,5323,871.03,9134.39,1494.72,361.67,74.61,46.95,340.04,2096.18,671.45,"M_F2_47x113_9-42"
